time,price,volume
09:20:43.187,175.2,3700.0
09:20:43.187,175.2,6900.0
09:20:43.187,175.2,300.0
09:20:43.187,175.2,11000.0
09:20:43.187,175.2,7300.0
09:20:43.187,175.2,2900.0
09:20:43.187,175.2,600.0
09:20:43.187,175.2,100.0
09:20:43.187,175.2,3000.0
09:20:43.187,175.2,3900.0
09:20:43.187,175.2,3600.0
09:20:43.187,175.2,3400.0
09:20:43.187,175.2,500.0
09:20:43.187,175.2,100.0
09:20:43.187,175.2,600.0
09:20:43.187,175.2,300.0
09:20:43.187,175.2,100.0
09:20:43.187,175.2,100.0
09:20:43.187,175.2,2100.0
09:20:43.187,175.2,1000.0
09:20:43.187,175.2,400.0
09:20:43.187,175.2,1400.0
09:20:43.187,175.2,2500.0
09:20:43.187,175.2,3800.0
09:20:43.187,175.2,200.0
09:20:43.188,175.2,100.0
09:20:43.188,175.2,1000.0
09:20:43.188,175.2,7500.0
09:20:43.188,175.2,800.0
09:20:43.188,175.2,300.0
09:20:43.188,175.2,200.0
09:20:43.188,175.2,100.0
09:20:43.188,175.2,100.0
09:20:43.188,175.2,100.0
09:20:43.188,175.2,500.0
09:20:43.188,175.2,500.0
09:20:43.188,175.2,1200.0
09:20:43.188,175.2,500.0
09:20:43.188,175.2,400.0
09:20:43.188,175.2,700.0
09:20:43.188,175.2,400.0
09:20:43.188,175.2,100.0
09:20:43.188,175.2,100.0
09:20:43.188,175.2,100.0
09:20:43.188,175.2,100.0
09:20:43.188,175.2,100.0
09:20:43.188,175.2,100.0
09:20:43.188,175.2,200.0
09:20:43.188,175.2,100.0
09:20:43.188,175.2,100.0
09:20:43.188,175.2,400.0
09:20:43.188,175.2,100.0
09:20:43.188,175.2,1000.0
09:20:43.188,175.2,100.0
09:20:43.188,175.2,1000.0
09:20:43.194,175.2,500.0
09:20:43.194,175.2,100.0
09:20:43.194,175.2,3000.0
09:20:43.194,175.2,500.0
09:20:43.194,175.2,400.0
09:20:43.194,175.2,700.0
09:20:43.194,175.2,3000.0
09:20:43.194,175.2,1200.0
09:20:43.194,175.2,3000.0
09:20:43.194,175.2,600.0
09:20:43.194,175.2,100.0
09:20:43.194,175.2,200.0
09:20:43.194,175.2,5600.0
09:20:43.194,175.2,24400.0
09:20:43.194,175.2,3000.0
09:20:43.194,175.2,17000.0
09:20:43.194,175.2,500.0
09:20:43.194,175.2,500.0
09:20:43.194,175.2,500.0
09:20:43.194,175.2,500.0
09:20:43.194,175.2,500.0
09:20:43.194,175.2,500.0
09:20:43.194,175.2,100.0
09:20:43.194,175.2,5000.0
09:20:43.194,175.2,100.0
09:20:43.194,175.2,100.0
09:20:43.194,175.2,2400.0
09:20:43.194,175.2,1300.0
09:20:43.194,175.2,2400.0
09:20:43.194,175.2,3800.0
09:20:43.195,175.2,1700.0
09:20:43.195,175.2,100.0
09:20:43.195,175.2,100.0
09:20:43.195,175.2,200.0
09:20:43.195,175.2,4000.0
09:20:43.195,175.2,400.0
09:20:43.195,175.2,2100.0
09:20:43.195,175.2,5000.0
09:20:43.195,175.2,4600.0
09:20:43.195,175.2,8500.0
09:20:43.195,175.2,100.0
09:20:43.195,175.2,3400.0
09:20:43.195,175.2,11500.0
09:20:43.195,175.2,4400.0
09:20:43.195,175.2,3600.0
09:20:43.195,175.2,4700.0
09:20:43.195,175.2,3500.0
09:20:43.195,175.2,4900.0
09:20:43.195,175.2,200.0
09:20:43.195,175.2,12200.0
09:20:43.195,175.2,2300.0
09:20:43.195,175.2,3600.0
09:20:43.195,175.2,2400.0
09:20:43.195,175.2,4900.0
09:20:43.195,175.2,3000.0
09:20:43.195,175.2,3000.0
09:20:43.195,175.2,2400.0
09:20:43.195,175.2,3200.0
09:20:43.195,175.2,31500.0
09:20:43.195,175.2,2300.0
09:20:43.200,175.2,2000.0
09:20:43.201,175.2,400.0
09:20:43.201,175.2,100.0
09:20:43.201,175.2,1100.0
09:20:43.201,175.2,2400.0
09:20:43.201,175.2,1100.0
09:20:43.201,175.2,1200.0
09:20:43.201,175.2,5000.0
09:20:43.201,175.2,5000.0
09:20:43.201,175.2,500.0
09:20:43.201,175.2,100.0
09:20:43.201,175.2,100.0
09:20:43.201,175.2,100.0
09:20:43.201,175.2,1200.0
09:20:43.201,175.2,19500.0
09:20:43.201,175.2,1200.0
09:20:43.201,175.2,200.0
09:20:43.201,175.2,1200.0
09:20:43.201,175.2,3100.0
09:20:43.201,175.2,1100.0
09:20:43.201,175.2,5400.0
09:20:43.201,175.2,1000.0
09:20:43.201,175.2,200.0
09:20:43.201,175.2,1200.0
09:20:43.201,175.2,1800.0
09:20:43.201,175.2,600.0
09:20:43.201,175.2,1200.0
09:20:43.201,175.2,1100.0
09:20:43.201,175.2,5000.0
09:20:43.201,175.2,1000.0
09:20:43.201,175.2,200.0
09:20:43.201,175.2,300.0
09:20:43.201,175.2,10000.0
09:20:43.201,175.2,1200.0
09:20:43.201,175.2,2400.0
09:20:43.201,175.2,23000.0
09:20:43.201,175.2,200.0
09:20:43.201,175.2,1200.0
09:20:43.201,175.2,9900.0
09:20:43.201,175.2,200.0
09:20:43.201,175.2,1000.0
09:20:43.201,175.2,2900.0
09:20:43.201,175.2,2000.0
09:20:43.201,175.2,200.0
09:20:43.201,175.2,200.0
09:20:43.201,175.2,100.0
09:20:43.201,175.2,300.0
09:20:43.201,175.2,2100.0
09:20:43.201,175.2,2200.0
09:20:43.201,175.2,200.0
09:20:43.201,175.2,1200.0
09:20:43.201,175.2,1200.0
09:20:43.201,175.2,2300.0
09:20:43.201,175.2,500.0
09:20:43.201,175.2,3900.0
09:20:43.201,175.2,1100.0
09:20:43.201,175.2,100.0
09:20:43.201,175.2,200.0
09:20:43.201,175.2,1200.0
09:20:43.201,175.2,1600.0
09:20:43.206,175.2,15900.0
09:20:43.206,175.2,2500.0
09:20:43.206,175.2,500.0
09:20:43.206,175.2,1000.0
09:20:43.206,175.2,200.0
09:20:43.206,175.2,1200.0
09:20:43.206,175.2,2700.0
09:20:43.206,175.2,2300.0
09:20:43.206,175.2,1200.0
09:20:43.206,175.2,1500.0
09:20:43.206,175.2,1000.0
09:20:43.206,175.2,1100.0
09:20:43.206,175.2,2400.0
09:20:43.206,175.2,3000.0
09:20:43.206,175.2,2600.0
09:20:43.206,175.2,900.0
09:20:43.207,175.2,100.0
09:30:00.302,174.8,90.0
09:30:00.342,175.2,500.0
09:30:00.342,175.2,200.0
09:30:00.342,175.2,200.0
09:30:00.346,175.2,1100.0
09:30:00.506,176.0,100.0
09:30:00.506,176.0,100.0
09:30:00.506,176.0,100.0
09:30:00.506,176.0,700.0
09:30:00.506,176.0,300.0
09:30:00.506,176.0,200.0
09:30:00.506,176.2,500.0
09:30:00.506,176.0,200.0
09:30:00.622,175.9,600.0
09:30:00.931,175.9,500.0
09:30:01.110,176.6,100.0
09:30:01.111,176.6,200.0
09:30:01.178,176.0,1500.0
09:30:01.178,176.0,200.0
09:30:01.178,176.0,200.0
09:30:01.178,176.0,400.0
09:30:01.178,175.9,200.0
09:30:01.178,175.9,300.0
09:30:01.178,175.9,200.0
09:30:01.178,175.9,200.0
09:30:01.178,175.9,800.0
09:30:01.182,175.9,700.0
09:30:01.182,175.9,200.0
09:30:01.186,175.8,100.0
09:30:01.186,175.8,100.0
09:30:01.186,175.8,100.0
09:30:01.242,175.9,200.0
09:30:01.298,176.0,100.0
09:30:01.462,175.9,200.0
09:30:01.594,175.9,300.0
09:30:01.595,175.9,100.0
09:30:01.595,175.9,200.0
09:30:01.595,175.9,100.0
09:30:01.595,175.9,100.0
09:30:01.595,175.9,1000.0
09:30:01.595,175.8,600.0
09:30:01.595,175.8,200.0
09:30:01.595,175.8,500.0
09:30:01.595,175.8,200.0
09:30:01.595,175.8,200.0
09:30:01.595,175.2,100.0
09:30:01.606,176.3,400.0
09:30:01.607,176.3,600.0
09:30:01.607,176.3,400.0
09:30:01.634,176.0,2500.0
09:30:01.634,175.9,200.0
09:30:01.634,175.2,200.0
09:30:01.722,175.2,800.0
09:30:01.810,175.2,1000.0
09:30:01.811,175.2,200.0
09:30:01.811,175.2,600.0
09:30:01.811,175.2,200.0
09:30:01.811,175.2,800.0
09:30:01.819,175.2,1200.0
09:30:01.819,175.2,100.0
09:30:01.819,175.2,100.0
09:30:01.819,175.2,300.0
09:30:01.819,175.2,1000.0
09:30:01.819,175.2,600.0
09:30:02.414,174.2,32.0
09:30:02.446,174.2,32.0
09:30:02.455,176.0,1000.0
09:30:02.455,176.0,1000.0
09:30:02.455,176.0,1000.0
09:30:02.455,176.0,200.0
09:30:02.455,176.0,100.0
09:30:02.511,174.2,53.0
09:30:02.674,176.2,200.0
09:30:02.674,176.2,800.0
09:30:02.711,174.2,98.0
09:30:02.778,174.2,33.0
09:30:02.782,176.3,400.0
09:30:02.782,176.3,800.0
09:30:02.782,176.3,200.0
09:30:02.806,174.2,49.0
09:30:03.178,176.1,200.0
09:30:03.179,176.1,300.0
09:30:03.179,176.2,1500.0
09:30:03.179,176.2,100.0
09:30:03.218,176.0,100.0
09:30:03.234,176.3,400.0
09:30:03.234,176.3,600.0
09:30:03.234,176.3,100.0
09:30:03.274,176.0,100.0
09:30:03.274,176.0,400.0
09:30:03.274,176.0,500.0
09:30:03.278,176.3,400.0
09:30:03.330,176.2,100.0
09:30:03.366,176.0,500.0
09:30:03.366,176.0,800.0
09:30:03.366,176.0,200.0
09:30:03.419,176.0,400.0
09:30:03.419,176.0,700.0
09:30:03.498,176.4,400.0
09:30:03.498,176.4,200.0
09:30:03.498,176.4,100.0
09:30:03.498,176.4,100.0
09:30:03.498,176.4,200.0
09:30:03.498,176.4,200.0
09:30:03.498,176.4,200.0
09:30:03.498,176.5,400.0
09:30:03.502,176.5,1000.0
09:30:03.502,176.5,500.0
09:30:03.502,176.5,300.0
09:30:03.514,176.0,100.0
09:30:03.626,176.1,100.0
09:30:03.630,176.1,200.0
09:30:03.643,176.1,100.0
09:30:03.643,176.1,100.0
09:30:03.674,176.1,100.0
09:30:03.686,176.1,100.0
09:30:03.690,176.4,400.0
09:30:03.690,176.1,200.0
09:30:03.690,176.4,1000.0
09:30:03.690,176.4,1000.0
09:30:03.698,176.0,100.0
09:30:03.726,176.4,300.0
09:30:03.778,176.0,100.0
09:30:03.778,176.0,200.0
09:30:04.130,176.4,100.0
09:30:04.130,176.4,100.0
09:30:04.342,176.0,100.0
09:30:04.366,176.4,900.0
09:30:04.366,176.4,200.0
09:30:04.366,176.4,500.0
09:30:04.366,176.4,200.0
09:30:04.366,176.4,400.0
09:30:04.378,175.2,53.0
09:30:04.506,176.5,400.0
09:30:04.507,176.5,1100.0
09:30:04.507,176.5,800.0
09:30:04.507,176.5,400.0
09:30:04.507,176.5,400.0
09:30:04.507,176.5,300.0
09:30:04.511,176.6,400.0
09:30:04.511,176.6,100.0
09:30:04.511,176.7,1200.0
09:30:04.511,176.7,400.0
09:30:04.511,176.7,100.0
09:30:04.511,176.7,200.0
09:30:04.558,176.8,100.0
09:30:04.559,176.8,100.0
09:30:04.559,176.8,200.0
09:30:04.559,176.8,300.0
09:30:04.559,176.8,500.0
09:30:04.559,176.8,300.0
09:30:04.559,176.8,200.0
09:30:04.563,176.9,200.0
09:30:04.734,177.0,500.0
09:30:04.734,177.0,300.0
09:30:04.734,177.0,100.0
09:30:04.734,177.0,100.0
09:30:04.734,177.0,400.0
09:30:04.734,177.0,1000.0
09:30:04.734,177.0,100.0
09:30:04.734,177.0,300.0
09:30:04.734,177.0,200.0
09:30:04.734,177.0,400.0
09:30:04.734,177.0,400.0
09:30:04.734,177.1,400.0
09:30:05.122,176.15,100.0
09:30:05.146,177.0,100.0
09:30:05.170,177.0,800.0
09:30:05.530,177.1,100.0
09:30:05.530,177.1,200.0
09:30:05.742,177.2,200.0
09:30:05.742,177.2,300.0
09:30:05.742,177.2,200.0
09:30:05.742,177.2,700.0
09:30:05.998,177.1,1000.0
09:30:05.998,177.1,100.0
09:30:06.074,177.2,200.0
09:30:06.115,176.2,100.0
09:30:06.127,177.1,100.0
09:30:06.498,177.1,100.0
09:30:06.546,177.1,100.0
09:30:06.554,177.1,200.0
09:30:06.563,177.4,400.0
09:30:06.563,177.4,1000.0
09:30:06.563,177.4,400.0
09:30:06.750,177.5,100.0
09:30:06.750,177.5,100.0
09:30:06.774,175.2,7100.0
09:30:07.298,177.2,400.0
09:30:07.299,177.2,1000.0
09:30:07.299,177.2,100.0
09:30:07.299,177.2,100.0
09:30:07.299,177.2,100.0
09:30:07.299,177.2,200.0
09:30:07.578,177.5,300.0
09:30:07.578,177.5,200.0
09:30:08.102,177.4,500.0
09:30:08.106,177.5,800.0
09:30:08.122,177.2,200.0
09:30:08.238,175.2,14.0
09:30:08.402,177.3,100.0
09:30:09.038,177.3,100.0
09:30:09.038,177.3,100.0
09:30:09.038,177.3,600.0
09:30:09.038,177.3,100.0
09:30:09.038,177.3,100.0
09:30:09.038,177.3,1500.0
09:30:09.051,177.3,100.0
09:30:09.051,177.3,100.0
09:30:09.051,177.3,100.0
09:30:09.067,177.3,100.0
09:30:09.067,177.3,100.0
09:30:09.087,177.0,400.0
09:30:09.146,177.0,200.0
09:30:09.246,177.0,100.0
09:30:09.250,177.0,700.0
09:30:09.250,177.0,100.0
09:30:09.250,177.0,100.0
09:30:09.250,177.0,200.0
09:30:09.250,177.0,200.0
09:30:09.250,177.0,500.0
09:30:09.311,177.0,100.0
09:30:09.318,177.0,100.0
09:30:09.335,177.0,100.0
09:30:09.343,177.0,100.0
09:30:09.350,177.0,100.0
09:30:09.362,177.0,100.0
09:30:09.370,177.0,100.0
09:30:09.370,177.0,1100.0
09:30:09.422,177.0,100.0
09:30:09.422,177.0,1700.0
09:30:09.535,177.0,100.0
09:30:09.535,177.0,300.0
09:30:09.578,177.0,100.0
09:30:09.578,177.0,200.0
09:30:09.594,177.0,100.0
09:30:09.666,177.0,100.0
09:30:09.666,177.0,100.0
09:30:09.670,177.0,300.0
09:30:09.670,177.0,200.0
09:30:10.431,176.9,600.0
09:30:10.431,176.9,400.0
09:30:10.431,176.9,700.0
09:30:10.431,176.9,100.0
09:30:10.530,176.9,100.0
09:30:10.530,176.9,100.0
09:30:10.582,177.0,600.0
09:30:10.738,176.9,100.0
09:30:10.986,177.0,100.0
09:30:10.986,177.0,1900.0
09:30:10.986,177.0,200.0
09:30:10.986,177.0,200.0
09:30:10.986,177.0,400.0
09:30:11.123,176.9,100.0
09:30:12.110,176.9,100.0
09:30:12.646,176.9,100.0
09:30:12.646,176.9,300.0
09:30:12.646,176.9,100.0
09:30:12.682,176.9,100.0
09:30:12.774,176.9,100.0
09:30:12.786,176.9,100.0
09:30:13.199,176.9,100.0
09:30:13.199,176.9,100.0
09:30:13.199,176.8,100.0
09:30:13.199,176.8,300.0
09:30:13.199,176.8,400.0
09:30:13.887,176.8,200.0
09:30:13.887,176.8,200.0
09:30:14.138,176.7,200.0
09:30:14.138,176.7,600.0
09:30:14.138,176.6,100.0
09:30:14.138,176.6,500.0
09:30:14.150,176.9,500.0
09:30:14.162,176.9,200.0
09:30:14.406,176.6,100.0
09:30:15.350,176.4,100.0
09:30:15.350,176.6,100.0
09:30:15.406,176.4,100.0
09:30:15.406,176.7,1000.0
09:30:15.518,176.4,200.0
09:30:15.518,176.4,500.0
09:30:15.562,176.4,500.0
09:30:15.562,176.4,200.0
09:30:15.866,176.4,100.0
09:30:15.882,176.7,100.0
09:30:15.895,176.4,700.0
09:30:15.923,176.4,100.0
09:30:16.014,176.4,100.0
09:30:16.078,176.4,200.0
09:30:16.127,176.4,600.0
09:30:16.190,176.4,100.0
09:30:16.190,176.4,5400.0
09:30:16.190,176.4,300.0
09:30:16.190,176.4,200.0
09:30:16.190,176.4,100.0
09:30:16.190,176.4,200.0
09:30:16.190,176.4,200.0
09:30:16.190,176.4,1100.0
09:30:16.831,176.4,100.0
09:30:17.930,176.4,2000.0
09:30:17.931,176.4,200.0
09:30:17.935,176.5,100.0
09:30:18.282,176.2,100.0
09:30:18.662,176.5,500.0
09:30:18.662,176.5,1000.0
09:30:18.662,176.5,400.0
09:30:18.662,176.6,400.0
09:30:18.662,176.6,1000.0
09:30:18.662,176.7,300.0
09:30:18.662,176.7,1000.0
09:30:18.662,176.7,1000.0
09:30:18.662,176.7,500.0
09:30:18.662,176.8,400.0
09:30:18.662,176.8,3000.0
09:30:18.662,176.8,5000.0
09:30:18.662,176.8,100.0
09:30:18.662,176.8,100.0
09:30:18.663,176.8,15300.0
09:30:19.115,176.9,100.0
09:30:19.850,176.6,300.0
09:30:21.066,176.5,200.0
09:30:21.139,176.5,200.0
09:30:21.139,176.5,200.0
09:30:21.171,176.5,200.0
09:30:21.171,176.5,200.0
09:30:21.171,176.5,100.0
09:30:21.171,176.5,1400.0
09:30:21.246,176.5,100.0
09:30:21.246,176.5,200.0
09:30:21.246,176.5,200.0
09:30:21.246,176.5,200.0
09:30:21.246,176.5,100.0
09:30:21.250,176.5,100.0
09:30:21.250,176.5,600.0
09:30:21.250,176.5,1000.0
09:30:21.250,176.5,400.0
09:30:21.266,176.5,600.0
09:30:21.266,176.5,1000.0
09:30:21.266,176.5,400.0
09:30:21.266,176.4,300.0
09:30:21.314,176.4,100.0
09:30:21.314,176.4,1200.0
09:30:21.314,176.4,1000.0
09:30:21.326,176.5,300.0
09:30:21.402,176.5,300.0
09:30:21.403,176.4,500.0
09:30:21.406,176.4,2800.0
09:30:21.430,176.4,3500.0
09:30:21.494,176.4,100.0
09:30:21.518,176.4,100.0
09:30:21.526,176.4,100.0
09:30:21.562,176.4,100.0
09:30:21.587,176.4,200.0
09:30:21.614,176.4,400.0
09:30:21.798,176.4,500.0
09:30:21.798,176.4,600.0
09:30:22.126,176.5,200.0
09:30:22.362,176.5,1600.0
09:30:22.366,176.5,1000.0
09:30:22.366,176.5,1000.0
09:30:22.366,176.5,1000.0
09:30:23.851,176.5,200.0
09:30:24.270,176.4,100.0
09:30:24.270,176.4,200.0
09:30:25.294,176.8,400.0
09:30:25.294,176.8,600.0
09:30:25.962,176.5,400.0
09:30:25.963,176.5,200.0
09:30:26.514,176.5,100.0
09:30:26.883,176.5,100.0
09:30:26.883,176.5,1100.0
09:30:27.111,176.5,100.0
09:30:27.166,176.5,100.0
09:30:27.222,176.5,100.0
09:30:27.222,176.5,100.0
09:30:27.342,176.5,100.0
09:30:27.426,176.5,100.0
09:30:27.426,176.5,100.0
09:30:27.458,176.5,100.0
09:30:27.486,176.5,100.0
09:30:27.487,176.5,500.0
09:30:27.487,176.5,200.0
09:30:27.487,176.5,300.0
09:30:27.630,176.5,100.0
09:30:27.658,176.5,100.0
09:30:27.690,176.5,100.0
09:30:27.898,176.5,100.0
09:30:27.966,176.5,100.0
09:30:28.106,176.5,200.0
09:30:28.106,176.5,300.0
09:30:28.203,176.5,100.0
09:30:28.370,176.7,2800.0
09:30:28.370,176.7,2200.0
09:30:28.370,176.7,1700.0
09:30:28.378,176.7,300.0
09:30:28.378,176.7,3000.0
09:30:28.506,176.4,100.0
09:30:28.534,176.4,100.0
09:30:28.782,176.4,100.0
09:30:29.062,176.4,100.0
09:30:29.170,176.8,400.0
09:30:29.170,176.8,200.0
09:30:29.170,176.8,200.0
09:30:29.170,176.8,200.0
09:30:29.170,176.8,200.0
09:30:29.170,176.8,200.0
09:30:29.170,176.8,100.0
09:30:29.170,176.8,200.0
09:30:29.170,176.8,400.0
09:30:29.170,176.8,200.0
09:30:29.170,176.8,500.0
09:30:29.170,176.8,200.0
09:30:29.170,176.8,400.0
09:30:29.170,176.9,500.0
09:30:29.170,176.9,1000.0
09:30:29.170,176.9,1000.0
09:30:29.170,176.9,400.0
09:30:29.170,176.9,800.0
09:30:29.170,176.9,100.0
09:30:29.170,176.9,2600.0
09:30:29.170,177.0,400.0
09:30:29.170,177.0,1000.0
09:30:29.170,177.0,1000.0
09:30:29.170,177.0,400.0
09:30:29.170,177.0,500.0
09:30:29.170,177.0,6000.0
09:30:29.170,177.0,900.0
09:30:29.926,176.5,100.0
09:30:30.166,176.5,100.0
09:30:30.338,176.8,500.0
09:30:30.338,176.8,400.0
09:30:30.362,177.0,100.0
09:30:30.362,177.0,100.0
09:30:30.362,177.0,200.0
09:30:30.362,177.0,100.0
09:30:30.362,177.0,100.0
09:30:30.362,177.0,100.0
09:30:30.362,177.0,200.0
09:30:30.483,176.8,100.0
09:30:30.967,177.1,400.0
09:30:31.122,176.9,400.0
09:30:31.122,176.9,100.0
09:30:31.282,176.9,100.0
09:30:31.298,177.2,400.0
09:30:31.298,177.2,500.0
09:30:31.298,177.2,200.0
09:30:31.430,177.2,100.0
09:30:31.431,177.2,1000.0
09:30:31.431,177.2,1000.0
09:30:31.431,177.0,400.0
09:30:31.431,177.0,300.0
09:30:31.431,177.3,200.0
09:30:31.431,177.3,2900.0
09:30:31.431,177.3,700.0
09:30:31.431,177.3,1400.0
09:30:31.438,177.3,100.0
09:30:31.438,177.3,2000.0
09:30:31.438,177.3,2800.0
09:30:31.438,177.3,100.0
09:30:31.438,177.3,300.0
09:30:31.438,177.3,100.0
09:30:31.466,177.0,700.0
09:30:31.466,177.0,1000.0
09:30:31.466,177.0,100.0
09:30:31.466,177.0,100.0
09:30:31.466,177.0,100.0
09:30:31.466,177.0,100.0
09:30:31.466,177.0,100.0
09:30:31.466,177.0,400.0
09:30:31.466,177.0,300.0
09:30:31.498,176.9,700.0
09:30:31.546,176.9,100.0
09:30:31.550,176.9,1000.0
09:30:31.550,176.9,200.0
09:30:31.550,176.9,400.0
09:30:31.550,176.9,2000.0
09:30:31.870,176.9,1900.0
09:30:31.926,176.9,1800.0
09:30:32.122,177.0,600.0
09:30:32.654,176.9,400.0
09:30:32.970,177.1,2000.0
09:30:32.971,177.1,1000.0
09:30:33.211,177.1,100.0
09:30:33.211,177.1,300.0
09:30:33.211,177.1,600.0
09:30:33.483,177.1,100.0
09:30:33.546,177.2,100.0
09:30:33.546,177.1,100.0
09:30:33.546,177.1,300.0
09:30:33.606,177.0,200.0
09:30:33.618,177.0,200.0
09:30:33.618,177.0,400.0
09:30:33.647,177.0,200.0
09:30:33.706,177.0,400.0
09:30:33.706,177.0,300.0
09:30:33.922,177.4,200.0
09:30:34.278,177.3,100.0
09:30:34.559,177.0,400.0
09:30:34.559,177.0,600.0
09:30:34.562,177.0,108000.0
09:30:34.578,176.9,1000.0
09:30:34.578,176.9,100.0
09:30:34.578,176.9,400.0
09:30:34.578,176.9,100.0
09:30:34.578,176.9,100.0
09:30:34.578,176.9,100.0
09:30:34.770,177.3,100.0
09:30:34.826,176.9,100.0
09:30:35.970,176.9,100.0
09:30:35.998,176.9,100.0
09:30:36.126,176.9,100.0
09:30:36.126,176.9,1000.0
09:30:36.126,176.9,1100.0
09:30:36.183,176.9,400.0
09:30:36.183,176.9,600.0
09:30:36.183,176.9,100.0
09:30:36.294,177.3,100.0
09:30:36.294,177.3,1000.0
09:30:36.294,177.3,200.0
09:30:36.294,177.3,300.0
09:30:36.294,177.3,400.0
09:30:36.298,177.3,200.0
09:30:36.298,177.3,400.0
09:30:36.298,177.3,300.0
09:30:36.298,177.3,100.0
09:30:36.462,177.0,400.0
09:30:36.462,177.0,400.0
09:30:36.502,177.0,200.0
09:30:36.502,177.0,200.0
09:30:36.502,177.0,700.0
09:30:36.726,177.3,100.0
09:30:36.770,177.0,300.0
09:30:36.770,177.0,400.0
09:30:36.770,177.0,100.0
09:30:36.770,177.0,300.0
09:30:36.798,177.0,100.0
09:30:36.798,177.0,700.0
09:30:36.806,177.0,100.0
09:30:36.806,177.0,400.0
09:30:36.806,177.0,200.0
09:30:36.806,177.0,200.0
